Frequency,Channel A,"BandPass(A,20e6,40e6)"
(MHz),(dBu),(dBu)

33.01143646,-94.19067000,NaN
33.01620483,-93.89465000,NaN
33.02097321,-93.88911000,NaN
33.02574158,-94.18569000,NaN
33.03050995,-94.00701000,NaN
33.03527832,-93.92184000,NaN
33.04004669,-94.13437000,NaN
33.04481506,-94.34258000,NaN
33.04958344,-94.17587000,NaN
33.05435181,-93.98221000,NaN
33.05912018,-94.01972000,NaN
33.06388855,-94.12863000,NaN
33.06865692,-93.94671000,NaN
33.07342529,-93.93742000,NaN
33.07819366,-94.04063000,NaN
33.08296204,-94.06704000,NaN
33.08773041,-94.10979000,NaN
33.09249878,-94.09710000,NaN
33.09726715,-94.08728000,NaN
33.10203552,-94.05785000,NaN
33.10680389,-94.10294000,NaN
33.11157227,-94.19550000,NaN
33.11634064,-94.23926000,NaN
33.12110901,-94.02750000,NaN
33.12587738,-93.86491000,NaN
33.13064575,-94.19840000,NaN
33.13541412,-94.04392000,NaN
33.14018250,-93.88013000,NaN
33.14495087,-93.87459000,NaN
33.14971924,-93.91887000,NaN
33.15448761,-93.99285000,NaN
33.15925598,-93.87640000,NaN
33.16402435,-93.89600000,NaN
33.16879272,-94.06081000,NaN
33.17356110,-94.02855000,NaN
33.17832947,-94.20215000,NaN
33.18309784,-93.90853000,NaN
33.18786621,-93.86015000,NaN
33.19263458,-94.21108000,NaN
33.19740295,-94.25156000,NaN
33.20217133,-94.22905000,NaN
33.20693970,-93.99332000,NaN
33.21170807,-94.01167000,NaN
33.21647644,-93.88632000,NaN
33.22124481,-94.17061000,NaN
33.22601318,-94.12960000,NaN
33.23078156,-94.07744000,NaN
33.23554993,-94.17987000,NaN
33.24031830,-94.10431000,NaN
33.24508667,-94.33420000,NaN
33.24985504,-94.10479000,NaN
33.25462341,-93.85787000,NaN
33.25939178,-93.90221000,NaN
33.26416016,-94.08863000,NaN
33.26892853,-94.15269000,NaN
33.27369690,-94.12698000,NaN
33.27846527,-93.92867000,NaN
33.28323364,-93.75528000,NaN
33.28800201,-93.85377000,NaN
33.29277039,-93.99126000,NaN
33.29753876,-93.89301000,NaN
33.30230713,-93.53106000,NaN
33.30707550,-93.65633000,NaN
33.31184387,-94.06364000,NaN
33.31661224,-94.12680000,NaN
33.32138062,-94.10593000,NaN
33.32614899,-94.14098000,NaN
33.33091736,-94.09261000,NaN
33.33568573,-93.98821000,NaN
33.34045410,-94.00996000,NaN
33.34522247,-93.85896000,NaN
33.34999084,-93.88545000,NaN
33.35475922,-93.99213000,NaN
33.35952759,-93.94265000,NaN
33.36429596,-93.82697000,NaN
33.36906433,-94.04764000,NaN
33.37383270,-94.25122000,NaN
33.37860107,-94.26175000,NaN
33.38336945,-94.16267000,NaN
33.38813782,-93.99960000,NaN
33.39290619,-93.97295000,NaN
33.39767456,-94.02322000,NaN
33.40244293,-93.90661000,NaN
33.40721130,-93.87514000,NaN
33.41197968,-93.90134000,NaN
33.41674805,-94.04430000,NaN
33.42151642,-94.13445000,NaN
33.42628479,-94.27618000,NaN
33.43105316,-94.38548000,NaN
33.43582153,-94.24368000,NaN
33.44058990,-93.83464000,NaN
33.44535828,-93.83725000,NaN
33.45012665,-93.83828000,NaN
33.45489502,-94.10516000,NaN
33.45966339,-94.34615000,NaN
33.46443176,-94.15336000,NaN
33.46920013,-94.13374000,NaN
33.47396851,-94.28088000,NaN
33.47873688,-94.14645000,NaN
33.48350525,-93.82185000,NaN
33.48827362,-93.91142000,NaN
33.49304199,-94.20553000,NaN
33.49781036,-94.16692000,NaN
33.50257874,-94.28371000,NaN
33.50734711,-93.92692000,NaN
33.51211548,-93.98589000,NaN
33.51688385,-93.89703000,NaN
33.52165222,-93.79609000,NaN
33.52642059,-93.96478000,NaN
33.53118896,-93.77471000,NaN
33.53595734,-94.04268000,NaN
33.54072571,-94.10182000,NaN
33.54549408,-94.01151000,NaN
33.55026245,-93.99447000,NaN
33.55503082,-93.71404000,NaN
33.55979919,-93.87080000,NaN
33.56456757,-93.75713000,NaN
33.56933594,-93.87867000,NaN
33.57410431,-93.92779000,NaN
33.57887268,-94.05577000,NaN
33.58364105,-94.14516000,NaN
33.58840942,-93.94630000,NaN
33.59317780,-93.91727000,NaN
33.59794617,-93.99142000,NaN
33.60271454,-93.91237000,NaN
33.60748291,-94.02941000,NaN
33.61225128,-93.77048000,NaN
33.61701965,-93.95343000,NaN
33.62178802,-94.01983000,NaN
33.62655640,-93.93400000,NaN
33.63132477,-93.72604000,NaN
33.63609314,-93.92401000,NaN
33.64086151,-93.84875000,NaN
33.64562988,-93.83219000,NaN
33.65039825,-93.83142000,NaN
33.65516663,-93.90276000,NaN
33.65993500,-93.89867000,NaN
33.66470337,-94.04794000,NaN
33.66947174,-94.07587000,NaN
33.67424011,-93.81923000,NaN
33.67900848,-93.87265000,NaN
33.68377686,-94.31257000,NaN
33.68854523,-94.23239000,NaN
33.69331360,-94.15653000,NaN
33.69808197,-93.89629000,NaN
33.70285034,-93.92609000,NaN
33.70761871,-93.96735000,NaN
33.71238708,-93.93714000,NaN
33.71715546,-93.92166000,NaN
33.72192383,-94.02744000,NaN
33.72669220,-93.95547000,NaN
33.73146057,-93.85161000,NaN
33.73622894,-94.07257000,NaN
33.74099731,-93.98048000,NaN
33.74576569,-93.97816000,NaN
33.75053406,-94.21958000,NaN
33.75530243,-93.89101000,NaN
33.76007080,-94.05153000,NaN
33.76483917,-93.93408000,NaN
33.76960754,-93.83499000,NaN
33.77437592,-94.04598000,NaN
33.77914429,-93.96172000,NaN
33.78391266,-93.86935000,NaN
33.78868103,-93.82629000,NaN
33.79344940,-93.97839000,NaN
33.79821777,-93.98745000,NaN
33.80298615,-93.78733000,NaN
33.80775452,-93.82211000,NaN
33.81252289,-93.88741000,NaN
33.81729126,-93.89575000,NaN
33.82205963,-94.15877000,NaN
33.82682800,-94.14776000,NaN
33.83159637,-94.00260000,NaN
33.83636475,-93.84614000,NaN
33.84113312,-93.96839000,NaN
33.84590149,-94.02218000,NaN
33.85066986,-94.01771000,NaN
33.85543823,-93.89185000,NaN
33.86020660,-93.90709000,NaN
33.86497498,-94.09138000,NaN
33.86974335,-93.93443000,NaN
33.87451172,-94.15585000,NaN
33.87928009,-94.19684000,NaN
33.88404846,-93.81789000,NaN
33.88881683,-93.93727000,NaN
33.89358521,-93.94887000,NaN
33.89835358,-93.67391000,NaN
33.90312195,-93.82516000,NaN
33.90789032,-93.97923000,NaN
33.91265869,-93.87946000,NaN
33.91742706,-93.76115000,NaN
33.92219543,-94.05769000,NaN
33.92696381,-93.77148000,NaN
33.93173218,-93.82005000,NaN
33.93650055,-93.94931000,NaN
33.94126892,-93.90806000,NaN
33.94603729,-93.96219000,NaN
33.95080566,-93.97549000,NaN
33.95557404,-94.01515000,NaN
33.96034241,-93.97126000,NaN
33.96511078,-94.04399000,NaN
33.96987915,-94.17685000,NaN
33.97464752,-94.11618000,NaN
33.97941589,-94.07887000,NaN
33.98418427,-93.91466000,NaN
33.98895264,-94.21171000,NaN
33.99372101,-93.80923000,NaN
33.99848938,-94.06337000,NaN
34.00325775,-94.06310000,NaN
34.00802612,-94.09393000,NaN
34.01279449,-94.09531000,NaN
34.01756287,-94.24607000,NaN
34.02233124,-94.15352000,NaN
34.02709961,-93.85476000,NaN
34.03186798,-93.84530000,NaN
34.03663635,-93.65424000,NaN
34.04140472,-93.59917000,NaN
34.04617310,-94.08099000,NaN
34.05094147,-94.11978000,NaN
34.05570984,-93.85622000,NaN
34.06047821,-94.00921000,NaN
34.06524658,-93.99018000,NaN
34.07001495,-94.06502000,NaN
34.07478333,-94.05647000,NaN
34.07955170,-94.07069000,NaN
34.08432007,-94.03568000,NaN
34.08908844,-94.11546000,NaN
34.09385681,-93.88618000,NaN
34.09862518,-93.96942000,NaN
34.10339355,-93.90647000,NaN
34.10816193,-94.05503000,NaN
34.11293030,-94.08875000,NaN
34.11769867,-94.05875000,NaN
34.12246704,-93.95183000,NaN
34.12723541,-94.02711000,NaN
34.13200378,-93.99166000,NaN
34.13677216,-93.86244000,NaN
34.14154053,-93.81793000,NaN
34.14630890,-93.85107000,NaN
34.15107727,-93.86496000,NaN
34.15584564,-93.85734000,NaN
34.16061401,-94.08057000,NaN
34.16538239,-94.05854000,NaN
34.17015076,-93.78821000,NaN
34.17491913,-93.86327000,NaN
34.17968750,-93.98769000,NaN
34.18445587,-93.70937000,NaN
34.18922424,-93.69958000,NaN
34.19399261,-93.66527000,NaN
34.19876099,-93.93925000,NaN
34.20352936,-94.03946000,NaN
34.20829773,-93.88084000,NaN
34.21306610,-93.97755000,NaN
34.21783447,-93.89523000,NaN
34.22260284,-94.08953000,NaN
34.22737122,-93.98712000,NaN
34.23213959,-93.90609000,NaN
34.23690796,-93.83008000,NaN
34.24167633,-93.94528000,NaN
34.24644470,-93.87096000,NaN
34.25121307,-93.97722000,NaN
34.25598145,-93.80853000,NaN
34.26074982,-93.78297000,NaN
34.26551819,-93.95905000,NaN
34.27028656,-94.10145000,NaN
34.27505493,-93.94210000,NaN
34.27982330,-93.90832000,NaN
34.28459167,-93.99101000,NaN
34.28936005,-93.75079000,NaN
34.29412842,-93.99337000,NaN
34.29889679,-93.91003000,NaN
34.30366516,-94.06693000,NaN
34.30843353,-94.19399000,NaN
34.31320190,-93.93605000,NaN
34.31797028,-94.07928000,NaN
34.32273865,-94.26286000,NaN
34.32750702,-94.15431000,NaN
34.33227539,-94.06781000,NaN
34.33704376,-94.09160000,NaN
34.34181213,-94.06734000,NaN
34.34658051,-94.30888000,NaN
34.35134888,-94.06631000,NaN
34.35611725,-93.98496000,NaN
34.36088562,-94.26537000,NaN
34.36565399,-94.05375000,NaN
34.37042236,-93.81113000,NaN
34.37519073,-93.92501000,NaN
34.37995911,-93.95515000,NaN
34.38472748,-93.62231000,NaN
34.38949585,-94.10489000,NaN
34.39426422,-94.11774000,NaN
34.39903259,-94.06871000,NaN
34.40380096,-93.98780000,NaN
34.40856934,-94.03313000,NaN
34.41333771,-93.85397000,NaN
34.41810608,-93.83566000,NaN
34.42287445,-93.83184000,NaN
34.42764282,-94.09132000,NaN
34.43241119,-93.81290000,NaN
34.43717957,-93.95548000,NaN
34.44194794,-93.66762000,NaN
34.44671631,-93.77268000,NaN
34.45148468,-93.79073000,NaN
34.45625305,-94.08850000,NaN
34.46102142,-94.04214000,NaN
34.46578979,-94.07378000,NaN
34.47055817,-94.11327000,NaN
34.47532654,-93.86198000,NaN
34.48009491,-93.88108000,NaN
34.48486328,-93.86624000,NaN
34.48963165,-93.93066000,NaN
34.49440002,-94.02073000,NaN
34.49916840,-93.97684000,NaN
34.50393677,-93.98030000,NaN
34.50870514,-93.84760000,NaN
34.51347351,-93.99863000,NaN
34.51824188,-93.99180000,NaN
34.52301025,-93.93884000,NaN
34.52777863,-93.77050000,NaN
34.53254700,-93.95434000,NaN
34.53731537,-94.09962000,NaN
34.54208374,-94.01147000,NaN
34.54685211,-93.96841000,NaN
34.55162048,-93.94193000,NaN
34.55638885,-93.87006000,NaN
34.56115723,-93.79454000,NaN
34.56592560,-93.76089000,NaN
34.57069397,-93.83739000,NaN
34.57546234,-93.88419000,NaN
34.58023071,-93.87342000,NaN
34.58499908,-93.71066000,NaN
34.58976746,-93.67248000,NaN
34.59453583,-93.58351000,NaN
34.59930420,-93.77391000,NaN
34.60407257,-94.06120000,NaN
34.60884094,-94.07957000,NaN
34.61360931,-94.16155000,NaN
34.61837769,-93.90826000,NaN
34.62314606,-94.05633000,NaN
34.62791443,-94.06738000,NaN
34.63268280,-94.44793000,NaN
34.63745117,-94.02789000,NaN
34.64221954,-93.98082000,NaN
34.64698792,-93.79515000,NaN
34.65175629,-93.92947000,NaN
34.65652466,-93.87248000,NaN
34.66129303,-93.83273000,NaN
34.66606140,-93.91026000,NaN
34.67082977,-93.93428000,NaN
34.67559814,-93.87836000,NaN
34.68036652,-94.29685000,NaN
34.68513489,-93.90009000,NaN
34.68990326,-93.95714000,NaN
34.69467163,-93.85825000,NaN
34.69944000,-93.75320000,NaN
34.70420837,-93.93877000,NaN
34.70897675,-93.86530000,NaN
34.71374512,-93.60508000,NaN
34.71851349,-93.77721000,NaN
34.72328186,-93.92957000,NaN
34.72805023,-93.96026000,NaN
34.73281860,-93.94853000,NaN
34.73758698,-93.81424000,NaN
34.74235535,-93.80870000,NaN
34.74712372,-93.70521000,NaN
34.75189209,-93.77052000,NaN
34.75666046,-93.81347000,NaN
34.76142883,-93.93952000,NaN
34.76619720,-93.93150000,NaN
34.77096558,-93.83852000,NaN
34.77573395,-93.72342000,NaN
34.78050232,-94.01560000,NaN
34.78527069,-93.76706000,NaN
34.79003906,-93.76830000,NaN
34.79480743,-93.76661000,NaN
34.79957581,-93.73827000,NaN
34.80434418,-93.70029000,NaN
34.80911255,-93.99865000,NaN
34.81388092,-94.07630000,NaN
34.81864929,-93.83940000,NaN
34.82341766,-94.09168000,NaN
34.82818604,-94.01344000,NaN
34.83295441,-94.14500000,NaN
34.83772278,-93.93069000,NaN
34.84249115,-93.72150000,NaN
34.84725952,-93.66571000,NaN
34.85202789,-93.81158000,NaN
34.85679626,-93.82285000,NaN
34.86156464,-93.84420000,NaN
34.86633301,-93.85270000,NaN
34.87110138,-93.61547000,NaN
34.87586975,-93.56843000,NaN
34.88063812,-93.65028000,NaN
34.88540649,-94.07887000,NaN
34.89017487,-94.19633000,NaN
34.89494324,-94.00548000,NaN
34.89971161,-93.74930000,NaN
34.90447998,-93.66006000,NaN
34.90924835,-93.60999000,NaN
34.91401672,-93.66326000,NaN
34.91878510,-94.03065000,NaN
34.92355347,-94.07392000,NaN
34.92832184,-93.59496000,NaN
34.93309021,-93.81081000,NaN
34.93785858,-94.20316000,NaN
34.94262695,-93.96362000,NaN
34.94739532,-93.67598000,NaN
34.95216370,-93.59798000,NaN
34.95693207,-93.66167000,NaN
34.96170044,-93.88280000,NaN
34.96646881,-93.71894000,NaN
34.97123718,-93.85784000,NaN
34.97600555,-93.86478000,NaN
34.98077393,-93.78809000,NaN
34.98554230,-93.70213000,NaN
34.99031067,-93.76773000,NaN
34.99507904,-93.79037000,NaN
34.99984741,-94.04977000,NaN
35.00461578,-94.10300000,NaN
35.00938416,-93.76565000,NaN
35.01415253,-94.04700000,NaN
35.01892090,-94.24989000,NaN
35.02368927,-93.96310000,NaN
35.02845764,-94.05664000,NaN
35.03322601,-93.95265000,NaN
35.03799438,-94.00295000,NaN
35.04276276,-94.01172000,NaN
35.04753113,-93.96679000,NaN
35.05229950,-94.38377000,NaN
35.05706787,-94.26815000,NaN
35.06183624,-93.72593000,NaN
35.06660461,-93.62371000,NaN
35.07137299,-93.77624000,NaN
35.07614136,-93.82414000,NaN
35.08090973,-93.61575000,NaN
35.08567810,-93.83354000,NaN
35.09044647,-93.99378000,NaN
35.09521484,-93.89065000,NaN
35.09998322,-93.73582000,NaN
35.10475159,-93.82538000,NaN
35.10951996,-93.79951000,NaN
35.11428833,-93.77737000,NaN
35.11905670,-93.84347000,NaN
35.12382507,-93.74252000,NaN
35.12859344,-93.82447000,NaN
35.13336182,-93.83718000,NaN
35.13813019,-93.96857000,NaN
35.14289856,-94.03830000,NaN
35.14766693,-93.84196000,NaN
35.15243530,-93.65707000,NaN
35.15720367,-93.61448000,NaN
35.16197205,-93.78111000,NaN
35.16674042,-93.66706000,NaN
35.17150879,-93.92998000,NaN
35.17627716,-93.91499000,NaN
35.18104553,-93.85596000,NaN
35.18581390,-93.76068000,NaN
35.19058228,-93.68723000,NaN
35.19535065,-93.78262000,NaN
35.20011902,-94.06401000,NaN
35.20488739,-93.86055000,NaN
35.20965576,-93.85477000,NaN
35.21442413,-93.86278000,NaN
35.21919250,-93.61339000,NaN
35.22396088,-93.69395000,NaN
35.22872925,-93.64487000,NaN
35.23349762,-93.71243000,NaN
35.23826599,-93.92769000,NaN
35.24303436,-93.75494000,NaN
35.24780273,-93.68906000,NaN
35.25257111,-93.77972000,NaN
35.25733948,-94.01762000,NaN
35.26210785,-94.01643000,NaN
35.26687622,-93.73188000,NaN
35.27164459,-93.70992000,NaN
35.27641296,-93.68791000,NaN
35.28118134,-93.79374000,NaN
35.28594971,-93.78361000,NaN
35.29071808,-93.87126000,NaN
35.29548645,-93.73633000,NaN
35.30025482,-94.02749000,NaN
35.30502319,-93.86989000,NaN
35.30979156,-93.83431000,NaN
35.31455994,-94.15545000,NaN
35.31932831,-94.00529000,NaN
35.32409668,-93.93473000,NaN
35.32886505,-93.70967000,NaN
35.33363342,-93.92814000,NaN
35.33840179,-93.87967000,NaN
35.34317017,-93.93548000,NaN
35.34793854,-93.71410000,NaN
35.35270691,-93.58845000,NaN
35.35747528,-93.52345000,NaN
35.36224365,-93.81894000,NaN
35.36701202,-93.80672000,NaN
35.37178040,-93.90393000,NaN
35.37654877,-93.91521000,NaN
35.38131714,-93.97205000,NaN
35.38608551,-93.85400000,NaN
35.39085388,-93.71699000,NaN
35.39562225,-93.89714000,NaN
35.40039063,-94.02085000,NaN
35.40515900,-93.78882000,NaN
35.40992737,-93.90681000,NaN
35.41469574,-93.79794000,NaN
35.41946411,-93.85277000,NaN
35.42423248,-93.73008000,NaN
35.42900085,-93.77234000,NaN
35.43376923,-93.90951000,NaN
35.43853760,-94.17728000,NaN
35.44330597,-94.14812000,NaN
35.44807434,-94.08491000,NaN
35.45284271,-93.96573000,NaN
35.45761108,-93.79979000,NaN
35.46237946,-94.00505000,NaN
35.46714783,-93.93369000,NaN
35.47191620,-93.89123000,NaN
35.47668457,-93.94490000,NaN
35.48145294,-93.83498000,NaN
35.48622131,-93.65538000,NaN
35.49098969,-93.63391000,NaN
35.49575806,-93.84071000,NaN
35.50052643,-93.95280000,NaN
35.50529480,-94.01962000,NaN
35.51006317,-93.89307000,NaN
35.51483154,-93.73904000,NaN
35.51959991,-93.71345000,NaN
35.52436829,-93.79176000,NaN
35.52913666,-93.77572000,NaN
35.53390503,-93.44198000,NaN
35.53867340,-93.54670000,NaN
35.54344177,-93.79247000,NaN
35.54821014,-93.90131000,NaN
35.55297852,-93.72969000,NaN
35.55774689,-93.62541000,NaN
35.56251526,-93.83132000,NaN
35.56728363,-93.86931000,NaN
35.57205200,-93.96810000,NaN
35.57682037,-94.00172000,NaN
35.58158875,-93.69348000,NaN
35.58635712,-93.81631000,NaN
35.59112549,-94.04266000,NaN
35.59589386,-93.99546000,NaN
35.60066223,-93.89907000,NaN
35.60543060,-93.91425000,NaN
35.61019897,-93.66519000,NaN
35.61496735,-93.58449000,NaN
35.61973572,-93.82946000,NaN
35.62450409,-93.91195000,NaN
35.62927246,-93.91095000,NaN
35.63404083,-93.84666000,NaN
35.63880920,-93.83257000,NaN
35.64357758,-93.77914000,NaN
35.64834595,-93.56442000,NaN
35.65311432,-93.86322000,NaN
35.65788269,-93.89134000,NaN
35.66265106,-93.87951000,NaN
35.66741943,-93.79196000,NaN
35.67218781,-93.68783000,NaN
35.67695618,-93.99277000,NaN
35.68172455,-93.99943000,NaN
35.68649292,-93.94701000,NaN
35.69126129,-93.90748000,NaN
35.69602966,-93.80130000,NaN
35.70079803,-93.75087000,NaN
35.70556641,-93.86085000,NaN
35.71033478,-93.77309000,NaN
35.71510315,-93.80080000,NaN
35.71987152,-93.82616000,NaN
35.72463989,-93.78412000,NaN
35.72940826,-94.13496000,NaN
35.73417664,-93.96399000,NaN
35.73894501,-94.04229000,NaN
35.74371338,-93.96809000,NaN
35.74848175,-93.82338000,NaN
35.75325012,-93.75549000,NaN
35.75801849,-93.68741000,NaN
35.76278687,-93.68892000,NaN
35.76755524,-93.90817000,NaN
35.77232361,-94.11799000,NaN
35.77709198,-93.99435000,NaN
35.78186035,-93.90234000,NaN
35.78662872,-93.95354000,NaN
35.79139709,-93.92996000,NaN
35.79616547,-93.84478000,NaN
35.80093384,-93.72505000,NaN
35.80570221,-93.57252000,NaN
35.81047058,-93.83160000,NaN
35.81523895,-93.69853000,NaN
35.82000732,-93.62350000,NaN
35.82477570,-93.73498000,NaN
35.82954407,-93.79181000,NaN
35.83431244,-94.03555000,NaN
35.83908081,-94.02032000,NaN
35.84384918,-93.93421000,NaN
35.84861755,-93.65978000,NaN
35.85338593,-93.66748000,NaN
35.85815430,-93.76318000,NaN
35.86292267,-93.95699000,NaN
35.86769104,-93.67494000,NaN
35.87245941,-93.63345000,NaN
35.87722778,-93.77195000,NaN
35.88199615,-93.80899000,NaN
35.88676453,-93.87653000,NaN
35.89153290,-93.96687000,NaN
35.89630127,-94.00431000,NaN
35.90106964,-93.92640000,NaN
35.90583801,-93.90468000,NaN
35.91060638,-93.90095000,NaN
35.91537476,-93.84650000,NaN
35.92014313,-94.02934000,NaN
35.92491150,-94.11867000,NaN
35.92967987,-93.86311000,NaN
35.93444824,-93.52958000,NaN
35.93921661,-93.60005000,NaN
35.94398499,-93.80228000,NaN
35.94875336,-93.70676000,NaN
35.95352173,-93.66618000,NaN
35.95829010,-93.56904000,NaN
35.96305847,-93.88904000,NaN
35.96782684,-93.71684000,NaN
35.97259521,-93.76097000,NaN
35.97736359,-93.92741000,NaN
35.98213196,-93.60040000,NaN
35.98690033,-93.81931000,NaN
35.99166870,-94.07731000,NaN
35.99643707,-93.79251000,NaN
36.00120544,-93.66362000,NaN
36.00597382,-93.62524000,NaN
36.01074219,-93.88583000,NaN
36.01551056,-93.65636000,NaN
36.02027893,-93.87368000,NaN
36.02504730,-93.76208000,NaN
36.02981567,-93.83163000,NaN
36.03458405,-93.90501000,NaN
36.03935242,-93.95012000,NaN
36.04412079,-93.99857000,NaN
36.04888916,-93.82926000,NaN
36.05365753,-93.85767000,NaN
36.05842590,-93.98726000,NaN
36.06319427,-93.95787000,NaN
36.06796265,-94.17540000,NaN
36.07273102,-93.86576000,NaN
36.07749939,-93.96047000,NaN
36.08226776,-93.97066000,NaN
36.08703613,-93.90976000,NaN
36.09180450,-93.72058000,NaN
36.09657288,-93.72025000,NaN
36.10134125,-93.78535000,NaN
36.10610962,-93.92049000,NaN
36.11087799,-93.81752000,NaN
36.11564636,-93.80322000,NaN
36.12041473,-93.80665000,NaN
36.12518311,-93.73500000,NaN
36.12995148,-93.69647000,NaN
36.13471985,-93.59715000,NaN
36.13948822,-93.60101000,NaN
36.14425659,-93.79385000,NaN
36.14902496,-93.67966000,NaN
36.15379333,-93.85017000,NaN
36.15856171,-93.81112000,NaN
36.16333008,-93.82565000,NaN
36.16809845,-93.70311000,NaN
36.17286682,-93.87069000,NaN
36.17763519,-93.91511000,NaN
36.18240356,-93.72030000,NaN
36.18717194,-93.71539000,NaN
36.19194031,-93.80499000,NaN
36.19670868,-93.84562000,NaN
36.20147705,-93.96778000,NaN
36.20624542,-93.72125000,NaN
36.21101379,-93.81221000,NaN
36.21578217,-93.88580000,NaN
36.22055054,-93.80530000,NaN
36.22531891,-93.90368000,NaN
36.23008728,-93.86848000,NaN
36.23485565,-93.93538000,NaN
36.23962402,-93.84501000,NaN
36.24439240,-93.90864000,NaN
36.24916077,-93.81490000,NaN
36.25392914,-93.77402000,NaN
36.25869751,-93.71478000,NaN
36.26346588,-93.73965000,NaN
36.26823425,-93.93453000,NaN
36.27300262,-93.69812000,NaN
36.27777100,-93.78146000,NaN
36.28253937,-93.92932000,NaN
36.28730774,-93.92400000,NaN
36.29207611,-93.65031000,NaN
36.29684448,-93.55303000,NaN
36.30161285,-93.56754000,NaN
36.30638123,-93.67650000,NaN
36.31114960,-93.71770000,NaN
36.31591797,-93.61376000,NaN
36.32068634,-93.77008000,NaN
36.32545471,-93.95226000,NaN
36.33022308,-93.93250000,NaN
36.33499146,-94.07281000,NaN
36.33975983,-94.00517000,NaN
36.34452820,-93.77617000,NaN
36.34929657,-93.90028000,NaN
36.35406494,-93.92560000,NaN
36.35883331,-93.99319000,NaN
36.36360168,-93.81491000,NaN
36.36837006,-93.83524000,NaN
36.37313843,-93.94332000,NaN
36.37790680,-93.85717000,NaN
36.38267517,-94.00793000,NaN
36.38744354,-93.45428000,NaN
36.39221191,-93.54655000,NaN
36.39698029,-93.83379000,NaN
36.40174866,-93.59143000,NaN
36.40651703,-93.87280000,NaN
36.41128540,-93.94427000,NaN
36.41605377,-93.77299000,NaN
36.42082214,-93.55406000,NaN
36.42559052,-93.53812000,NaN
36.43035889,-94.21452000,NaN
36.43512726,-93.90110000,NaN
36.43989563,-93.72760000,NaN
36.44466400,-93.73197000,NaN
36.44943237,-93.84012000,NaN
36.45420074,-93.63693000,NaN
36.45896912,-93.68714000,NaN
36.46373749,-93.97083000,NaN
36.46850586,-94.14579000,NaN
36.47327423,-93.92953000,NaN
36.47804260,-93.90362000,NaN
36.48281097,-93.74680000,NaN
36.48757935,-93.89294000,NaN
36.49234772,-93.82333000,NaN
36.49711609,-93.66300000,NaN
36.50188446,-93.74529000,NaN
36.50665283,-93.61528000,NaN
36.51142120,-93.38814000,NaN
36.51618958,-93.49326000,NaN
36.52095795,-93.83313000,NaN
36.52572632,-93.82726000,NaN
36.53049469,-93.91711000,NaN
36.53526306,-93.79857000,NaN
36.54003143,-93.65417000,NaN
36.54479980,-93.71985000,NaN
36.54956818,-93.87901000,NaN
36.55433655,-93.99510000,NaN
36.55910492,-93.88822000,NaN
36.56387329,-94.07299000,NaN
36.56864166,-93.91508000,NaN
36.57341003,-93.64471000,NaN
36.57817841,-93.57510000,NaN
36.58294678,-93.67574000,NaN
36.58771515,-93.74256000,NaN
36.59248352,-93.73476000,NaN
36.59725189,-93.60648000,NaN
36.60202026,-93.65859000,NaN
36.60678864,-94.08526000,NaN
36.61155701,-93.93532000,NaN
36.61632538,-93.76753000,NaN
36.62109375,-93.63036000,NaN
36.62586212,-93.47410000,NaN
36.63063049,-93.75888000,NaN
36.63539886,-93.68484000,NaN
36.64016724,-93.65744000,NaN
36.64493561,-93.74476000,NaN
36.64970398,-93.75746000,NaN
36.65447235,-93.93845000,NaN
36.65924072,-93.83598000,NaN
36.66400909,-94.13862000,NaN
36.66877747,-93.98650000,NaN
36.67354584,-93.53173000,NaN
36.67831421,-93.39725000,NaN
36.68308258,-93.67609000,NaN
36.68785095,-93.69588000,NaN
36.69261932,-93.84472000,NaN
36.69738770,-93.81768000,NaN
36.70215607,-93.77245000,NaN
36.70692444,-93.56524000,NaN
36.71169281,-93.79895000,NaN
36.71646118,-93.83987000,NaN
36.72122955,-93.84106000,NaN
36.72599792,-93.96301000,NaN
36.73076630,-93.69988000,NaN
36.73553467,-93.64574000,NaN
36.74030304,-93.69411000,NaN
36.74507141,-93.89360000,NaN
36.74983978,-93.92641000,NaN
36.75460815,-93.72774000,NaN
36.75937653,-93.69411000,NaN
36.76414490,-93.74323000,NaN
36.76891327,-93.78641000,NaN
36.77368164,-93.48685000,NaN
36.77845001,-93.70275000,NaN
36.78321838,-93.83603000,NaN
36.78798676,-93.66000000,NaN
36.79275513,-93.68408000,NaN
36.79752350,-94.02631000,NaN
36.80229187,-94.00519000,NaN
36.80706024,-93.80057000,NaN
36.81182861,-93.88019000,NaN
36.81659698,-93.80206000,NaN
36.82136536,-93.89504000,NaN
36.82613373,-93.71703000,NaN
36.83090210,-93.64832000,NaN
36.83567047,-93.75336000,NaN
36.84043884,-93.79961000,NaN
36.84520721,-93.89710000,NaN
36.84997559,-93.98312000,NaN
36.85474396,-93.82147000,NaN
36.85951233,-93.66647000,NaN
36.86428070,-93.56368000,NaN
36.86904907,-93.73167000,NaN
36.87381744,-93.80202000,NaN
36.87858582,-93.63273000,NaN
36.88335419,-93.55035000,NaN
36.88812256,-93.69137000,NaN
36.89289093,-93.61308000,NaN
36.89765930,-93.72952000,NaN
36.90242767,-93.62978000,NaN
36.90719604,-93.76118000,NaN
36.91196442,-93.65739000,NaN
36.91673279,-93.75818000,NaN
