Frequency,Channel A,"BandPass(A,20e6,40e6)"
(MHz),(dBu),(dBu)

33.31184387,-94.60739000,NaN
33.31661224,-93.81650000,NaN
33.32138062,-93.91951000,NaN
33.32614899,-94.00759000,NaN
33.33091736,-94.17281000,NaN
33.33568573,-94.38433000,NaN
33.34045410,-93.39999000,NaN
33.34522247,-93.51803000,NaN
33.34999084,-93.79274000,NaN
33.35475922,-93.83920000,NaN
33.35952759,-93.95570000,NaN
33.36429596,-93.91924000,NaN
33.36906433,-94.25901000,NaN
33.37383270,-94.56846000,NaN
33.37860107,-94.56642000,NaN
33.38336945,-95.06329000,NaN
33.38813782,-95.33420000,NaN
33.39290619,-95.17227000,NaN
33.39767456,-94.60901000,NaN
33.40244293,-93.79470000,NaN
33.40721130,-94.49739000,NaN
33.41197968,-94.64648000,NaN
33.41674805,-94.76424000,NaN
33.42151642,-94.58698000,NaN
33.42628479,-95.19810000,NaN
33.43105316,-95.28252000,NaN
33.43582153,-94.57599000,NaN
33.44058990,-94.73211000,NaN
33.44535828,-94.08640000,NaN
33.45012665,-93.96724000,NaN
33.45489502,-94.10927000,NaN
33.45966339,-93.84357000,NaN
33.46443176,-93.62560000,NaN
33.46920013,-93.83271000,NaN
33.47396851,-94.27634000,NaN
33.47873688,-94.41686000,NaN
33.48350525,-94.46004000,NaN
33.48827362,-93.99951000,NaN
33.49304199,-94.08035000,NaN
33.49781036,-94.74845000,NaN
33.50257874,-93.76900000,NaN
33.50734711,-93.42387000,NaN
33.51211548,-94.12534000,NaN
33.51688385,-94.79948000,NaN
33.52165222,-94.64889000,NaN
33.52642059,-94.44547000,NaN
33.53118896,-93.94642000,NaN
33.53595734,-94.28590000,NaN
33.54072571,-94.29697000,NaN
33.54549408,-93.94503000,NaN
33.55026245,-94.56555000,NaN
33.55503082,-94.78315000,NaN
33.55979919,-93.84911000,NaN
33.56456757,-93.84370000,NaN
33.56933594,-93.95405000,NaN
33.57410431,-94.95059000,NaN
33.57887268,-94.87282000,NaN
33.58364105,-94.22009000,NaN
33.58840942,-94.58128000,NaN
33.59317780,-94.22912000,NaN
33.59794617,-94.21521000,NaN
33.60271454,-94.04045000,NaN
33.60748291,-94.27105000,NaN
33.61225128,-95.31108000,NaN
33.61701965,-94.45319000,NaN
33.62178802,-94.17302000,NaN
33.62655640,-94.24696000,NaN
33.63132477,-94.68903000,NaN
33.63609314,-94.17060000,NaN
33.64086151,-93.89940000,NaN
33.64562988,-94.69768000,NaN
33.65039825,-94.17192000,NaN
33.65516663,-93.99174000,NaN
33.65993500,-93.68208000,NaN
33.66470337,-93.67728000,NaN
33.66947174,-93.81386000,NaN
33.67424011,-94.13331000,NaN
33.67900848,-94.13882000,NaN
33.68377686,-94.06554000,NaN
33.68854523,-94.50999000,NaN
33.69331360,-94.55196000,NaN
33.69808197,-94.61986000,NaN
33.70285034,-95.18272000,NaN
33.70761871,-95.32063000,NaN
33.71238708,-95.03255000,NaN
33.71715546,-93.89045000,NaN
33.72192383,-94.70141000,NaN
33.72669220,-94.79411000,NaN
33.73146057,-94.25841000,NaN
33.73622894,-94.07852000,NaN
33.74099731,-93.95364000,NaN
33.74576569,-93.95374000,NaN
33.75053406,-94.11385000,NaN
33.75530243,-94.26493000,NaN
33.76007080,-94.54770000,NaN
33.76483917,-94.40984000,NaN
33.76960754,-94.89413000,NaN
33.77437592,-94.73891000,NaN
33.77914429,-94.61179000,NaN
33.78391266,-93.35234000,NaN
33.78868103,-94.07449000,NaN
33.79344940,-94.49673000,NaN
33.79821777,-94.72768000,NaN
33.80298615,-94.52877000,NaN
33.80775452,-94.24512000,NaN
33.81252289,-94.37197000,NaN
33.81729126,-94.18553000,NaN
33.82205963,-93.80416000,NaN
33.82682800,-93.91712000,NaN
33.83159637,-94.03294000,NaN
33.83636475,-94.51729000,NaN
33.84113312,-94.30833000,NaN
33.84590149,-95.06127000,NaN
33.85066986,-93.64591000,NaN
33.85543823,-95.06101000,NaN
33.86020660,-95.03148000,NaN
33.86497498,-94.33385000,NaN
33.86974335,-94.71251000,NaN
33.87451172,-94.21674000,NaN
33.87928009,-94.67818000,NaN
33.88404846,-94.70119000,NaN
33.88881683,-94.74841000,NaN
33.89358521,-95.06756000,NaN
33.89835358,-94.59196000,NaN
33.90312195,-94.51141000,NaN
33.90789032,-94.11015000,NaN
33.91265869,-93.92533000,NaN
33.91742706,-94.72877000,NaN
33.92219543,-94.38234000,NaN
33.92696381,-94.57957000,NaN
33.93173218,-94.33220000,NaN
33.93650055,-94.43216000,NaN
33.94126892,-94.37903000,NaN
33.94603729,-94.53094000,NaN
33.95080566,-94.49196000,NaN
33.95557404,-93.91077000,NaN
33.96034241,-93.82355000,NaN
33.96511078,-93.93700000,NaN
33.96987915,-93.86491000,NaN
33.97464752,-94.47756000,NaN
33.97941589,-94.42427000,NaN
33.98418427,-95.01240000,NaN
33.98895264,-94.64057000,NaN
33.99372101,-94.60305000,NaN
33.99848938,-94.60730000,NaN
34.00325775,-94.71314000,NaN
34.00802612,-94.74472000,NaN
34.01279449,-94.33725000,NaN
34.01756287,-94.45424000,NaN
34.02233124,-93.88895000,NaN
34.02709961,-93.82528000,NaN
34.03186798,-94.47409000,NaN
34.03663635,-94.17217000,NaN
34.04140472,-93.98133000,NaN
34.04617310,-94.58582000,NaN
34.05094147,-95.07149000,NaN
34.05570984,-94.77316000,NaN
34.06047821,-94.29220000,NaN
34.06524658,-94.23243000,NaN
34.07001495,-93.74641000,NaN
34.07478333,-94.29894000,NaN
34.07955170,-94.51353000,NaN
34.08432007,-94.46224000,NaN
34.08908844,-94.81963000,NaN
34.09385681,-94.43012000,NaN
34.09862518,-93.88686000,NaN
34.10339355,-93.59869000,NaN
34.10816193,-94.43493000,NaN
34.11293030,-94.23582000,NaN
34.11769867,-94.26469000,NaN
34.12246704,-93.93620000,NaN
34.12723541,-93.48458000,NaN
34.13200378,-94.33931000,NaN
34.13677216,-94.55212000,NaN
34.14154053,-94.30671000,NaN
34.14630890,-94.40203000,NaN
34.15107727,-94.04381000,NaN
34.15584564,-94.22799000,NaN
34.16061401,-93.64646000,NaN
34.16538239,-94.08205000,NaN
34.17015076,-93.72222000,NaN
34.17491913,-93.72773000,NaN
34.17968750,-94.08211000,NaN
34.18445587,-94.82042000,NaN
34.18922424,-95.05267000,NaN
34.19399261,-94.00063000,NaN
34.19876099,-93.98436000,NaN
34.20352936,-94.65509000,NaN
34.20829773,-94.19919000,NaN
34.21306610,-94.00571000,NaN
34.21783447,-94.38481000,NaN
34.22260284,-94.50430000,NaN
34.22737122,-93.99435000,NaN
34.23213959,-95.01431000,NaN
34.23690796,-94.59414000,NaN
34.24167633,-94.25787000,NaN
34.24644470,-93.66406000,NaN
34.25121307,-93.91087000,NaN
34.25598145,-94.86526000,NaN
34.26074982,-94.66435000,NaN
34.26551819,-94.50054000,NaN
34.27028656,-94.31261000,NaN
34.27505493,-94.35788000,NaN
34.27982330,-94.36584000,NaN
34.28459167,-94.12978000,NaN
34.28936005,-93.32878000,NaN
34.29412842,-93.69292000,NaN
34.29889679,-94.31266000,NaN
34.30366516,-93.70779000,NaN
34.30843353,-94.24595000,NaN
34.31320190,-94.25534000,NaN
34.31797028,-93.47743000,NaN
34.32273865,-94.04920000,NaN
34.32750702,-94.88349000,NaN
34.33227539,-94.67634000,NaN
34.33704376,-94.64552000,NaN
34.34181213,-94.77486000,NaN
34.34658051,-94.70502000,NaN
34.35134888,-93.99991000,NaN
34.35611725,-94.06420000,NaN
34.36088562,-93.59603000,NaN
34.36565399,-94.00161000,NaN
34.37042236,-94.20718000,NaN
34.37519073,-94.08838000,NaN
34.37995911,-93.66348000,NaN
34.38472748,-93.95568000,NaN
34.38949585,-94.25965000,NaN
34.39426422,-93.88801000,NaN
34.39903259,-94.11962000,NaN
34.40380096,-94.14847000,NaN
34.40856934,-94.78384000,NaN
34.41333771,-94.14807000,NaN
34.41810608,-94.47742000,NaN
34.42287445,-94.07558000,NaN
34.42764282,-94.39195000,NaN
34.43241119,-94.50980000,NaN
34.43717957,-93.77403000,NaN
34.44194794,-93.93192000,NaN
34.44671631,-93.79169000,NaN
34.45148468,-94.37270000,NaN
34.45625305,-95.29443000,NaN
34.46102142,-95.32523000,NaN
34.46578979,-95.42078000,NaN
34.47055817,-95.14469000,NaN
34.47532654,-94.22185000,NaN
34.48009491,-93.80860000,NaN
34.48486328,-94.00370000,NaN
34.48963165,-94.00212000,NaN
34.49440002,-94.33917000,NaN
34.49916840,-94.23848000,NaN
34.50393677,-95.30720000,NaN
34.50870514,-95.02182000,NaN
34.51347351,-94.01025000,NaN
34.51824188,-93.74277000,NaN
34.52301025,-93.90697000,NaN
34.52777863,-93.47602000,NaN
34.53254700,-93.68254000,NaN
34.53731537,-94.93080000,NaN
34.54208374,-94.84909000,NaN
34.54685211,-94.21297000,NaN
34.55162048,-93.97148000,NaN
34.55638885,-94.42055000,NaN
34.56115723,-94.13410000,NaN
34.56592560,-94.34769000,NaN
34.57069397,-94.19209000,NaN
34.57546234,-94.07066000,NaN
34.58023071,-94.58006000,NaN
34.58499908,-94.51517000,NaN
34.58976746,-94.52763000,NaN
34.59453583,-94.49770000,NaN
34.59930420,-94.87200000,NaN
34.60407257,-94.46948000,NaN
34.60884094,-94.22015000,NaN
34.61360931,-94.14870000,NaN
34.61837769,-94.29491000,NaN
34.62314606,-93.69685000,NaN
34.62791443,-93.60602000,NaN
34.63268280,-94.14565000,NaN
34.63745117,-94.11034000,NaN
34.64221954,-94.80527000,NaN
34.64698792,-94.30863000,NaN
34.65175629,-94.21572000,NaN
34.65652466,-94.11972000,NaN
34.66129303,-95.07774000,NaN
34.66606140,-94.82222000,NaN
34.67082977,-94.37218000,NaN
34.67559814,-93.71288000,NaN
34.68036652,-93.91606000,NaN
34.68513489,-93.83615000,NaN
34.68990326,-94.80476000,NaN
34.69467163,-93.95718000,NaN
34.69944000,-94.08482000,NaN
34.70420837,-94.62589000,NaN
34.70897675,-94.51733000,NaN
34.71374512,-94.41994000,NaN
34.71851349,-94.12378000,NaN
34.72328186,-93.99597000,NaN
34.72805023,-93.91134000,NaN
34.73281860,-94.15536000,NaN
34.73758698,-94.07242000,NaN
34.74235535,-94.94440000,NaN
34.74712372,-94.54559000,NaN
34.75189209,-94.15603000,NaN
34.75666046,-94.54189000,NaN
34.76142883,-93.89093000,NaN
34.76619720,-94.33395000,NaN
34.77096558,-94.24127000,NaN
34.77573395,-94.67261000,NaN
34.78050232,-94.87080000,NaN
34.78527069,-93.99677000,NaN
34.79003906,-95.00874000,NaN
34.79480743,-95.03446000,NaN
34.79957581,-94.67217000,NaN
34.80434418,-94.76411000,NaN
34.80911255,-95.12508000,NaN
34.81388092,-95.28350000,NaN
34.81864929,-94.84094000,NaN
34.82341766,-94.78804000,NaN
34.82818604,-94.57672000,NaN
34.83295441,-94.15426000,NaN
34.83772278,-93.89460000,NaN
34.84249115,-94.22611000,NaN
34.84725952,-94.30639000,NaN
34.85202789,-95.04268000,NaN
34.85679626,-94.44336000,NaN
34.86156464,-94.01152000,NaN
34.86633301,-94.26694000,NaN
34.87110138,-95.01920000,NaN
34.87586975,-94.78006000,NaN
34.88063812,-94.37177000,NaN
34.88540649,-93.91698000,NaN
34.89017487,-93.83056000,NaN
34.89494324,-94.55614000,NaN
34.89971161,-94.06300000,NaN
34.90447998,-94.26892000,NaN
34.90924835,-94.81107000,NaN
34.91401672,-94.99802000,NaN
34.91878510,-94.38321000,NaN
34.92355347,-94.25208000,NaN
34.92832184,-94.58047000,NaN
34.93309021,-94.28436000,NaN
34.93785858,-94.70447000,NaN
34.94262695,-94.54993000,NaN
34.94739532,-94.38036000,NaN
34.95216370,-93.78519000,NaN
34.95693207,-93.97258000,NaN
34.96170044,-94.70349000,NaN
34.96646881,-94.21237000,NaN
34.97123718,-94.76061000,NaN
34.97600555,-94.17789000,NaN
34.98077393,-94.58233000,NaN
34.98554230,-94.56807000,NaN
34.99031067,-94.31542000,NaN
34.99507904,-94.49940000,NaN
34.99984741,-94.61195000,NaN
35.00461578,-94.38895000,NaN
35.00938416,-94.81773000,NaN
35.01415253,-94.71314000,NaN
35.01892090,-94.51711000,NaN
35.02368927,-94.52515000,NaN
35.02845764,-94.14186000,NaN
35.03322601,-94.16929000,NaN
35.03799438,-94.42126000,NaN
35.04276276,-94.22231000,NaN
35.04753113,-94.27006000,NaN
35.05229950,-94.49734000,NaN
35.05706787,-94.52354000,NaN
35.06183624,-94.46449000,NaN
35.06660461,-94.73441000,NaN
35.07137299,-94.60353000,NaN
35.07614136,-93.59442000,NaN
35.08090973,-93.63837000,NaN
35.08567810,-94.07085000,NaN
35.09044647,-93.73830000,NaN
35.09521484,-93.89626000,NaN
35.09998322,-93.88174000,NaN
35.10475159,-94.46719000,NaN
35.10951996,-95.11565000,NaN
35.11428833,-94.87251000,NaN
35.11905670,-94.29977000,NaN
35.12382507,-93.03268000,NaN
35.12859344,-93.55116000,NaN
35.13336182,-94.21769000,NaN
35.13813019,-93.84805000,NaN
35.14289856,-94.23489000,NaN
35.14766693,-94.39090000,NaN
35.15243530,-94.50474000,NaN
35.15720367,-95.07660000,NaN
35.16197205,-94.90654000,NaN
35.16674042,-93.80074000,NaN
35.17150879,-93.91718000,NaN
35.17627716,-94.66883000,NaN
35.18104553,-95.19940000,NaN
35.18581390,-94.22939000,NaN
35.19058228,-94.04395000,NaN
35.19535065,-93.89666000,NaN
35.20011902,-93.85314000,NaN
35.20488739,-94.00586000,NaN
35.20965576,-94.06547000,NaN
35.21442413,-93.85103000,NaN
35.21919250,-93.64732000,NaN
35.22396088,-94.41049000,NaN
35.22872925,-94.81561000,NaN
35.23349762,-94.08593000,NaN
35.23826599,-94.02863000,NaN
35.24303436,-93.79041000,NaN
35.24780273,-94.19424000,NaN
35.25257111,-94.38028000,NaN
35.25733948,-93.86988000,NaN
35.26210785,-93.67184000,NaN
35.26687622,-93.58645000,NaN
35.27164459,-93.96978000,NaN
35.27641296,-93.78446000,NaN
35.28118134,-94.23528000,NaN
35.28594971,-93.15685000,NaN
35.29071808,-94.05416000,NaN
35.29548645,-94.38680000,NaN
35.30025482,-94.15301000,NaN
35.30502319,-93.97844000,NaN
35.30979156,-94.25069000,NaN
35.31455994,-95.09396000,NaN
35.31932831,-95.14249000,NaN
35.32409668,-93.81011000,NaN
35.32886505,-94.01000000,NaN
35.33363342,-93.88684000,NaN
35.33840179,-94.27888000,NaN
35.34317017,-94.68121000,NaN
35.34793854,-94.23021000,NaN
35.35270691,-94.00378000,NaN
35.35747528,-94.67910000,NaN
35.36224365,-94.98097000,NaN
35.36701202,-94.43432000,NaN
35.37178040,-93.85944000,NaN
35.37654877,-94.69095000,NaN
35.38131714,-94.25468000,NaN
35.38608551,-94.02434000,NaN
35.39085388,-93.52290000,NaN
35.39562225,-94.21877000,NaN
35.40039063,-94.00511000,NaN
35.40515900,-94.56592000,NaN
35.40992737,-94.26585000,NaN
35.41469574,-94.09683000,NaN
35.41946411,-93.79607000,NaN
35.42423248,-93.35085000,NaN
35.42900085,-93.55796000,NaN
35.43376923,-94.55947000,NaN
35.43853760,-94.38625000,NaN
35.44330597,-94.36338000,NaN
35.44807434,-94.76910000,NaN
35.45284271,-94.03337000,NaN
35.45761108,-93.55598000,NaN
35.46237946,-94.16930000,NaN
35.46714783,-93.84248000,NaN
35.47191620,-93.55973000,NaN
35.47668457,-93.84862000,NaN
35.48145294,-94.02596000,NaN
35.48622131,-93.94784000,NaN
35.49098969,-94.53115000,NaN
35.49575806,-94.38162000,NaN
35.50052643,-93.94711000,NaN
35.50529480,-94.24638000,NaN
35.51006317,-93.36902000,NaN
35.51483154,-93.35003000,NaN
35.51959991,-94.41448000,NaN
35.52436829,-94.50054000,NaN
35.52913666,-94.57161000,NaN
35.53390503,-94.68080000,NaN
35.53867340,-94.07554000,NaN
35.54344177,-94.12580000,NaN
35.54821014,-93.95097000,NaN
35.55297852,-94.18638000,NaN
35.55774689,-94.17073000,NaN
35.56251526,-93.83052000,NaN
35.56728363,-93.72633000,NaN
35.57205200,-94.37556000,NaN
35.57682037,-94.37669000,NaN
35.58158875,-94.68268000,NaN
35.58635712,-94.52795000,NaN
35.59112549,-94.00231000,NaN
35.59589386,-93.92910000,NaN
35.60066223,-93.73661000,NaN
35.60543060,-94.05453000,NaN
35.61019897,-93.70863000,NaN
35.61496735,-93.89216000,NaN
35.61973572,-94.15122000,NaN
35.62450409,-93.37466000,NaN
35.62927246,-92.99730000,NaN
35.63404083,-93.26523000,NaN
35.63880920,-93.82066000,NaN
35.64357758,-94.42567000,NaN
35.64834595,-94.54700000,NaN
35.65311432,-94.04534000,NaN
35.65788269,-93.16747000,NaN
35.66265106,-94.02278000,NaN
35.66741943,-94.15321000,NaN
35.67218781,-94.19982000,NaN
35.67695618,-94.47755000,NaN
35.68172455,-94.20196000,NaN
35.68649292,-93.96152000,NaN
35.69126129,-94.22794000,NaN
35.69602966,-96.00574000,NaN
35.70079803,-94.91838000,NaN
35.70556641,-94.20325000,NaN
35.71033478,-93.89478000,NaN
35.71510315,-94.29189000,NaN
35.71987152,-94.05281000,NaN
35.72463989,-94.23203000,NaN
35.72940826,-94.49895000,NaN
35.73417664,-94.60361000,NaN
35.73894501,-94.64367000,NaN
35.74371338,-94.17857000,NaN
35.74848175,-93.84352000,NaN
35.75325012,-93.68933000,NaN
35.75801849,-94.84270000,NaN
35.76278687,-95.06494000,NaN
35.76755524,-94.72414000,NaN
35.77232361,-93.90702000,NaN
35.77709198,-93.87557000,NaN
35.78186035,-93.84224000,NaN
35.78662872,-94.30067000,NaN
35.79139709,-94.43880000,NaN
35.79616547,-93.19263000,NaN
35.80093384,-94.13951000,NaN
35.80570221,-94.64754000,NaN
35.81047058,-94.04548000,NaN
35.81523895,-93.53510000,NaN
35.82000732,-93.65810000,NaN
35.82477570,-94.08576000,NaN
35.82954407,-94.13274000,NaN
35.83431244,-94.28716000,NaN
35.83908081,-94.20284000,NaN
35.84384918,-93.38700000,NaN
35.84861755,-93.62083000,NaN
35.85338593,-94.18890000,NaN
35.85815430,-94.39490000,NaN
35.86292267,-94.29702000,NaN
35.86769104,-93.91357000,NaN
35.87245941,-94.31275000,NaN
35.87722778,-94.42501000,NaN
35.88199615,-94.13144000,NaN
35.88676453,-93.12833000,NaN
35.89153290,-93.32013000,NaN
35.89630127,-93.53747000,NaN
35.90106964,-94.61456000,NaN
35.90583801,-94.55568000,NaN
35.91060638,-94.46720000,NaN
35.91537476,-93.57658000,NaN
35.92014313,-93.48207000,NaN
35.92491150,-93.74944000,NaN
35.92967987,-93.74224000,NaN
35.93444824,-93.41801000,NaN
35.93921661,-93.12759000,NaN
35.94398499,-93.75571000,NaN
35.94875336,-93.61621000,NaN
35.95352173,-94.60133000,NaN
35.95829010,-93.96191000,NaN
35.96305847,-94.53378000,NaN
35.96782684,-94.08044000,NaN
35.97259521,-94.20674000,NaN
35.97736359,-94.35078000,NaN
35.98213196,-94.26395000,NaN
35.98690033,-94.35980000,NaN
35.99166870,-93.66918000,NaN
35.99643707,-93.92722000,NaN
36.00120544,-94.48935000,NaN
36.00597382,-95.02573000,NaN
36.01074219,-93.79595000,NaN
36.01551056,-93.96946000,NaN
36.02027893,-94.10693000,NaN
36.02504730,-93.52555000,NaN
36.02981567,-93.77235000,NaN
36.03458405,-94.18915000,NaN
36.03935242,-94.49187000,NaN
36.04412079,-94.07337000,NaN
36.04888916,-93.72925000,NaN
36.05365753,-94.27785000,NaN
36.05842590,-94.44698000,NaN
36.06319427,-93.98918000,NaN
36.06796265,-94.27456000,NaN
36.07273102,-93.76221000,NaN
36.07749939,-93.83604000,NaN
36.08226776,-93.68177000,NaN
36.08703613,-93.79777000,NaN
36.09180450,-94.15813000,NaN
36.09657288,-94.03979000,NaN
36.10134125,-94.10108000,NaN
36.10610962,-94.03941000,NaN
36.11087799,-94.71266000,NaN
36.11564636,-94.79044000,NaN
36.12041473,-93.93568000,NaN
36.12518311,-93.46751000,NaN
36.12995148,-93.79134000,NaN
36.13471985,-94.24567000,NaN
36.13948822,-93.63481000,NaN
36.14425659,-93.73822000,NaN
36.14902496,-94.13744000,NaN
36.15379333,-94.74554000,NaN
36.15856171,-94.48439000,NaN
36.16333008,-94.46239000,NaN
36.16809845,-94.82861000,NaN
36.17286682,-94.43151000,NaN
36.17763519,-93.86475000,NaN
36.18240356,-94.05048000,NaN
36.18717194,-93.89567000,NaN
36.19194031,-94.26839000,NaN
36.19670868,-93.91456000,NaN
36.20147705,-93.78573000,NaN
36.20624542,-93.65359000,NaN
36.21101379,-94.45145000,NaN
36.21578217,-94.24179000,NaN
36.22055054,-94.30221000,NaN
36.22531891,-94.89567000,NaN
36.23008728,-94.48911000,NaN
36.23485565,-93.95845000,NaN
36.23962402,-94.61266000,NaN
36.24439240,-94.75137000,NaN
36.24916077,-94.82304000,NaN
36.25392914,-94.58684000,NaN
36.25869751,-93.87993000,NaN
36.26346588,-92.91668000,NaN
36.26823425,-94.03361000,NaN
36.27300262,-93.75238000,NaN
36.27777100,-93.38843000,NaN
36.28253937,-93.59240000,NaN
36.28730774,-94.01112000,NaN
36.29207611,-94.57857000,NaN
36.29684448,-94.52744000,NaN
36.30161285,-93.99976000,NaN
36.30638123,-93.75229000,NaN
36.31114960,-94.30927000,NaN
36.31591797,-94.16586000,NaN
36.32068634,-93.97836000,NaN
36.32545471,-93.66383000,NaN
36.33022308,-93.39045000,NaN
36.33499146,-94.46216000,NaN
36.33975983,-94.31062000,NaN
36.34452820,-94.84122000,NaN
36.34929657,-94.47044000,NaN
36.35406494,-94.16789000,NaN
36.35883331,-94.09806000,NaN
36.36360168,-94.20889000,NaN
36.36837006,-94.07213000,NaN
36.37313843,-94.44925000,NaN
36.37790680,-94.50941000,NaN
36.38267517,-94.19765000,NaN
36.38744354,-94.16703000,NaN
36.39221191,-94.82235000,NaN
36.39698029,-94.35279000,NaN
36.40174866,-94.84853000,NaN
36.40651703,-94.69151000,NaN
36.41128540,-93.92045000,NaN
36.41605377,-94.63628000,NaN
36.42082214,-93.89037000,NaN
36.42559052,-93.70856000,NaN
36.43035889,-93.22873000,NaN
36.43512726,-93.36338000,NaN
36.43989563,-93.86314000,NaN
36.44466400,-93.93750000,NaN
36.44943237,-93.59496000,NaN
36.45420074,-93.67145000,NaN
36.45896912,-93.92100000,NaN
36.46373749,-94.28529000,NaN
36.46850586,-94.06686000,NaN
36.47327423,-94.33865000,NaN
36.47804260,-94.28626000,NaN
36.48281097,-94.26120000,NaN
36.48757935,-94.49892000,NaN
36.49234772,-93.96126000,NaN
36.49711609,-93.76483000,NaN
36.50188446,-94.38276000,NaN
36.50665283,-93.92972000,NaN
36.51142120,-94.26231000,NaN
36.51618958,-93.83624000,NaN
36.52095795,-93.86861000,NaN
36.52572632,-93.82893000,NaN
36.53049469,-93.78827000,NaN
36.53526306,-93.51141000,NaN
36.54003143,-93.94817000,NaN
36.54479980,-94.06332000,NaN
36.54956818,-93.66486000,NaN
36.55433655,-94.43790000,NaN
36.55910492,-94.75230000,NaN
36.56387329,-94.42748000,NaN
36.56864166,-93.91611000,NaN
36.57341003,-93.72792000,NaN
36.57817841,-93.60860000,NaN
36.58294678,-93.40992000,NaN
36.58771515,-94.09724000,NaN
36.59248352,-93.96606000,NaN
36.59725189,-94.23306000,NaN
36.60202026,-94.58987000,NaN
36.60678864,-94.50737000,NaN
36.61155701,-93.59683000,NaN
36.61632538,-93.25912000,NaN
36.62109375,-93.27554000,NaN
36.62586212,-93.86671000,NaN
36.63063049,-94.16391000,NaN
36.63539886,-94.20060000,NaN
36.64016724,-93.32240000,NaN
36.64493561,-93.06778000,NaN
36.64970398,-93.44247000,NaN
36.65447235,-93.91281000,NaN
36.65924072,-94.28052000,NaN
36.66400909,-94.12593000,NaN
36.66877747,-94.39500000,NaN
36.67354584,-94.46645000,NaN
36.67831421,-94.50239000,NaN
36.68308258,-94.68205000,NaN
36.68785095,-94.34923000,NaN
36.69261932,-94.50919000,NaN
36.69738770,-94.18834000,NaN
36.70215607,-94.44783000,NaN
36.70692444,-93.69873000,NaN
36.71169281,-93.71218000,NaN
36.71646118,-93.51654000,NaN
36.72122955,-93.91833000,NaN
36.72599792,-94.06120000,NaN
36.73076630,-93.89891000,NaN
36.73553467,-93.69689000,NaN
36.74030304,-93.55991000,NaN
36.74507141,-93.70969000,NaN
36.74983978,-93.87399000,NaN
36.75460815,-93.90559000,NaN
36.75937653,-93.96280000,NaN
36.76414490,-94.55824000,NaN
36.76891327,-94.41970000,NaN
36.77368164,-93.76169000,NaN
36.77845001,-93.95183000,NaN
36.78321838,-94.63966000,NaN
36.78798676,-94.95119000,NaN
36.79275513,-94.70027000,NaN
36.79752350,-94.93876000,NaN
36.80229187,-94.83411000,NaN
36.80706024,-94.51888000,NaN
36.81182861,-94.07128000,NaN
36.81659698,-94.91808000,NaN
36.82136536,-94.48380000,NaN
36.82613373,-94.14392000,NaN
36.83090210,-94.49182000,NaN
36.83567047,-93.67624000,NaN
36.84043884,-93.73102000,NaN
36.84520721,-93.89467000,NaN
36.84997559,-93.81283000,NaN
36.85474396,-94.37461000,NaN
36.85951233,-93.76009000,NaN
36.86428070,-93.81297000,NaN
36.86904907,-93.59328000,NaN
36.87381744,-93.85280000,NaN
36.87858582,-94.34423000,NaN
36.88335419,-93.75562000,NaN
36.88812256,-93.84654000,NaN
36.89289093,-93.74355000,NaN
36.89765930,-93.87093000,NaN
36.90242767,-94.38921000,NaN
36.90719604,-94.32042000,NaN
36.91196442,-94.50604000,NaN
36.91673279,-94.78986000,NaN
36.92150116,-94.04640000,NaN
36.92626953,-93.77679000,NaN
36.93103790,-94.69591000,NaN
36.93580627,-93.50818000,NaN
36.94057465,-93.32558000,NaN
36.94534302,-93.28037000,NaN
36.95011139,-93.34270000,NaN
36.95487976,-93.66418000,NaN
36.95964813,-93.93264000,NaN
36.96441650,-93.98009000,NaN
36.96918488,-94.34808000,NaN
36.97395325,-94.86868000,NaN
36.97872162,-95.04385000,NaN
36.98348999,-95.50565000,NaN
36.98825836,-94.44054000,NaN
36.99302673,-94.12232000,NaN
36.99779510,-94.05255000,NaN
37.00256348,-93.40466000,NaN
37.00733185,-93.74775000,NaN
37.01210022,-94.26376000,NaN
37.01686859,-94.04237000,NaN
37.02163696,-94.08720000,NaN
37.02640533,-94.21025000,NaN
37.03117371,-93.71258000,NaN
37.03594208,-93.52238000,NaN
37.04071045,-94.13986000,NaN
37.04547882,-94.66044000,NaN
37.05024719,-94.67012000,NaN
37.05501556,-94.72067000,NaN
37.05978394,-94.50955000,NaN
37.06455231,-95.08766000,NaN
37.06932068,-94.17399000,NaN
37.07408905,-94.10322000,NaN
37.07885742,-94.49728000,NaN
37.08362579,-93.99582000,NaN
37.08839417,-93.63961000,NaN
37.09316254,-94.28812000,NaN
37.09793091,-94.26278000,NaN
37.10269928,-93.96518000,NaN
37.10746765,-93.63091000,NaN
37.11223602,-94.21428000,NaN
37.11700439,-93.88117000,NaN
37.12177277,-93.98673000,NaN
37.12654114,-93.73650000,NaN
37.13130951,-93.68804000,NaN
37.13607788,-93.96296000,NaN
37.14084625,-94.31123000,NaN
37.14561462,-94.29910000,NaN
37.15038300,-94.89666000,NaN
37.15515137,-94.08767000,NaN
37.15991974,-94.52119000,NaN
37.16468811,-94.59119000,NaN
37.16945648,-94.04042000,NaN
37.17422485,-93.81546000,NaN
37.17899323,-93.62804000,NaN
37.18376160,-93.97205000,NaN
37.18852997,-94.11286000,NaN
37.19329834,-93.49753000,NaN
37.19806671,-93.32040000,NaN
37.20283508,-94.44656000,NaN
37.20760345,-94.58966000,NaN
37.21237183,-94.46951000,NaN
37.21714020,-94.40960000,NaN
